block,timestamp,reserve0,reserve1,totalsupply,reserve0tkn,reserve1tkn,price,sINV
11469000,1608186418,418387.71495726594,48996.759076311406,126629.48932344565,ALEPH,BNT,8.539089581529995,1.1306762859691237
11470000,1608199972,418387.71495726594,48996.759076311406,126629.48932344565,ALEPH,BNT,8.539089581529995,1.1306762859691237
11471000,1608212725,407879.74753761786,50261.62884024878,126629.48932344565,ALEPH,BNT,8.115131899804124,1.130705474425959
11472000,1608225943,407879.74753761786,50261.62884024878,126629.48932344565,ALEPH,BNT,8.115131899804124,1.130705474425959
11473000,1608239436,399070.628275018,51373.38093041826,126629.48932344565,ALEPH,BNT,7.768042925100296,1.1307304845639345
11474000,1608252369,399070.628275018,51373.38093041826,126629.48932344565,ALEPH,BNT,7.768042925100296,1.1307304845639345
11475000,1608265705,399070.628275018,51373.38093041826,126629.48932344565,ALEPH,BNT,7.768042925100296,1.1307304845639345
11476000,1608278737,399070.628275018,51373.38093041826,126629.48932344565,ALEPH,BNT,7.768042925100296,1.1307304845639345
11477000,1608291886,418475.848816731,47790.8668080494,125061.0461363589,ALEPH,BNT,8.756397964019502,1.1307994694226777
11478000,1608305426,401742.47811241756,49785.570011256554,125061.0461363589,ALEPH,BNT,8.069456230421451,1.1308462488755646
11479000,1608319142,407074.24835277355,49134.79357129265,125061.0461363589,ALEPH,BNT,8.284847025196612,1.1308612569284722
11480000,1608332047,323296.0030258809,40126.94349324018,100716.99825457016,ALEPH,BNT,8.056831018797721,1.130877163527841
11481000,1608345253,240377.65524961552,28449.679201835916,73123.98307870538,ALEPH,BNT,8.44922199453495,1.1309044022120334
11482000,1608359044,228883.69357512667,29882.894385008545,73123.98307870538,ALEPH,BNT,7.6593549013763385,1.1309903960479095
11483000,1608372164,228883.69357512667,29882.894385008545,73123.98307870538,ALEPH,BNT,7.6593549013763385,1.1309903960479095
11484000,1608385194,238053.9658602876,28734.038921467694,73123.98307870538,ALEPH,BNT,8.284737363616271,1.1310354282620185
11485000,1608398201,238053.9658602876,28734.038921467694,73123.98307870538,ALEPH,BNT,8.284737363616271,1.1310354282620185
11486000,1608411657,231797.18431902153,29511.238332509896,73123.98307870538,ALEPH,BNT,7.854539403169377,1.1310660201388958
