block,timestamp,reserve0,reserve1,totalsupply,reserve0tkn,reserve1tkn,price,sINV
10518000,1595537940,54641.097020216104,759427.2659331829,171725.0028709468,BNT,ELF,0.07195040192963473,1.1862309896087775
10519000,1595550800,55384.89434463916,749238.6275747957,171725.0028709468,BNT,ELF,0.07392156825111121,1.186239041154728
10520000,1595564037,55478.696778198886,747973.0944917533,171725.0028709468,BNT,ELF,0.07417204868297647,1.1862400456891145
10521000,1595577665,56159.7943810646,738910.8260712766,171725.0028709468,BNT,ELF,0.0760034802570985,1.1862473002032339
10522000,1595591287,57312.4482912584,724064.8255814521,171725.0028709468,BNT,ELF,0.07915375290497544,1.1862594181178208
10523000,1595604570,58377.35451782408,710869.7410523649,171725.0028709468,BNT,ELF,0.08212102885600785,1.1862703809914998
10524000,1595617514,59870.07620468049,693183.0521824702,171725.0028709468,BNT,ELF,0.08636979224489258,1.1863022146102153
10525000,1595630632,59364.02647870472,699098.069187808,171725.0028709468,BNT,ELF,0.08491516297230249,1.1863072760314242
10526000,1595644773,58288.28655935857,712040.8948728922,171725.0028709468,BNT,ELF,0.08186086919876101,1.1863411118774136
10527000,1595658421,57148.177188767615,726281.3730681358,171725.0028709468,BNT,ELF,0.07868600146985497,1.186369879556618
10528000,1595672114,57248.73119624753,725006.9784991578,171725.0028709468,BNT,ELF,0.07896300710754335,1.1863709232836375
10529000,1595685385,57248.73119624753,725006.9784991578,171725.0028709468,BNT,ELF,0.07896300710754335,1.1863709232836375
10530000,1595699030,57758.3074068309,718616.9472887098,171725.0028709468,BNT,ELF,0.08037426284580242,1.1863761957734573
10531000,1595712359,56544.29153218711,734061.4486178642,171725.0028709468,BNT,ELF,0.07702937082263639,1.186388858109805
10532000,1595725572,56544.29153218711,734061.4486178642,171725.0028709468,BNT,ELF,0.07702937082263639,1.186388858109805
10533000,1595738927,56544.29153218711,734061.4486178642,171725.0028709468,BNT,ELF,0.07702937082263639,1.186388858109805
10534000,1595752122,57684.7867777485,719562.6880118944,171725.0028709468,BNT,ELF,0.08016645073291373,1.1864008010886855
10535000,1595765196,58559.00820778417,708834.0834079048,171725.0028709468,BNT,ELF,0.08261313836130235,1.186412243743449
