block,timestamp,reserve0,reserve1,totalsupply,reserve0tkn,reserve1tkn
11837000,1613069594,17975,60995894081020111014,1000000000000,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C
11838000,1613082589,17975,60995894081020111014,1000000000000,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C
11839000,1613095108,17975,60995894081020111014,1000000000000,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C
11840000,1613109029,17975,60995894081020111014,1000000000000,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C
11841000,1613122099,17975,60995894081020111014,1000000000000,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C
11842000,1613135673,17975,60995894081020111014,1000000000000,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C
11843000,1613148664,17975,60995894081020111014,1000000000000,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C
11844000,1613161539,17975,60995894081020111014,1000000000000,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C
11845000,1613174936,17975,60995894081020111014,1000000000000,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C
11846000,1613188056,17975,60995894081020111014,1000000000000,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C
11847000,1613202096,17975,60995894081020111014,1000000000000,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C
