block,timestamp,reserve0,reserve1,totalsupply,reserve0tkn,reserve1tkn,price,sINV
12006000,1615315501,49782.434944839995,2340229.2269845153,210676.84969650983,AAVE,BNT,0.021272460992629673,1.6201321910930742
12007000,1615328768,53655.72814395945,2566363.494123838,229040.83161840588,AAVE,BNT,0.020907298699819464,1.6201462466998187
12008000,1615342578,48616.662661285605,2389840.825875028,210378.51686581835,AAVE,BNT,0.020343054706785695,1.6202262734466009
12009000,1615355495,49059.21575429026,2377051.913602004,210765.12008536758,AAVE,BNT,0.020638680827104718,1.6202457604011087
12010000,1615368545,48744.4120686301,2395547.781838016,210902.07648144962,AAVE,BNT,0.020347918934528746,1.6202572798958765
12011000,1615382097,49233.92240334148,2371799.792622556,210902.07648144962,AAVE,BNT,0.02075804313521014,1.6202811371376464
12012000,1615395383,49001.466334599354,2383073.9058514624,210902.07648144962,AAVE,BNT,0.020562294024654402,1.620288829851577
12013000,1615408718,49122.90683459935,2377194.309103193,210902.07648144962,AAVE,BNT,0.020664237099377532,1.620292845413896
12014000,1615421586,49473.1532292976,2360398.483535133,210902.07648144962,AAVE,BNT,0.02095966150393488,1.6203043708455542
12015000,1615435289,49394.913700954276,2365998.1798168207,210984.43686989573,AAVE,BNT,0.020876987193954016,1.6203091987474538
12016000,1615448752,49726.6336449209,2361922.803194829,211508.41490690145,AAVE,BNT,0.021053454235531625,1.620316031049072
12017000,1615462011,49517.28180319256,2373110.73243863,211559.56999872098,AAVE,BNT,0.020865980304386453,1.6203346690388996
12018000,1615475298,49501.21182356591,2373918.5547089083,211559.56999872098,AAVE,BNT,0.020852110416920255,1.6203474398643192
12019000,1615488663,48935.46772509993,2323121.0277127963,208078.64135281125,AAVE,BNT,0.021064536518477825,1.6203927309371984
12020000,1615502438,48347.15704054822,2356838.295934956,208313.71659324318,AAVE,BNT,0.02051356562049113,1.6204382889146587
12021000,1615515701,48714.808485108646,2343679.5513278637,208517.4555834388,AAVE,BNT,0.020785609729584487,1.6204558325666911
12022000,1615528853,48798.34419122047,2339708.316837851,208517.4555834388,AAVE,BNT,0.020856593037704856,1.6204699635950417
12023000,1615542956,48895.92956622049,2336004.2780423225,208560.18602010413,AAVE,BNT,0.020931438365000554,1.620472871485986
12024000,1615556647,49516.82291727179,2315840.222757777,208970.164255196,AAVE,BNT,0.02138179587290593,1.6204901598591612
12025000,1615570022,49348.23217786848,2323453.1883225585,208955.20351634486,AAVE,BNT,0.02123917642321684,1.6205020043003862
12026000,1615582909,49553.456391928376,2313862.3901426033,208955.20351634486,AAVE,BNT,0.021415904680863237,1.620513110610853
12027000,1615595793,49236.1912936728,2339568.3929228922,209437.15275306642,AAVE,BNT,0.02104498908542723,1.6205273787046464
12028000,1615609740,49238.208714869,2339472.726260779,209437.15275306642,AAVE,BNT,0.0210467120057293,1.6205274451047094
12029000,1615622996,49281.132518473976,2367995.7263974654,210800.6246758639,AAVE,BNT,0.02081132662914367,1.6205368216561915
12030000,1615635600,48615.22122206292,2400527.7966010817,210800.6246758639,AAVE,BNT,0.02025188847673309,1.6205693069524996
12031000,1615648761,48009.16836045812,2430973.214473428,210800.6246758639,AAVE,BNT,0.01974894995741751,1.6206166063623477
12032000,1615662018,48176.88551338828,2448173.743034241,211907.3143002186,AAVE,BNT,0.019678703625698703,1.6206697684152511
12033000,1615675580,48240.32759123895,2444982.2071040617,211907.3143002186,AAVE,BNT,0.01973033891660782,1.6206790880535349
12034000,1615688954,49316.757149419194,2455262.5949571417,214701.20105761252,AAVE,BNT,0.020086143637226734,1.6207340475327487
12035000,1615702536,49699.354401419194,2436971.957208765,214726.46502155054,AAVE,BNT,0.020393896718591438,1.620746397567679
12036000,1615715729,50079.853512197034,2432172.7967434535,215333.4925727,AAVE,BNT,0.020590582042218062,1.6207541930383655
12037000,1615729322,50403.81981219704,2422585.2396065127,215601.5315878661,AAVE,BNT,0.020805798280346108,1.6207626387056826
12038000,1615742491,50412.68981219705,2422159.8436498,215601.5315878661,AAVE,BNT,0.020813114355092827,1.6207629239254022
12039000,1615755782,50152.182262170834,2434821.8382423874,215601.5315878661,AAVE,BNT,0.02059788583889733,1.6207897073292388
12040000,1615768387,50252.60185018535,2430410.7160694078,215618.7273725249,AAVE,BNT,0.020676588330492792,1.6208119630603315
12041000,1615782326,50880.566720964576,2400498.960506597,215618.7273725249,AAVE,BNT,0.02119582951630474,1.6208403984859219
12042000,1615796022,50789.43049663249,2404838.5293498323,215618.7273725249,AAVE,BNT,0.021119684285149834,1.6208512259602692
12043000,1615808905,50438.50946156977,2421603.641065587,215618.7273725249,AAVE,BNT,0.020828556996790412,1.620862497928452
12044000,1615822427,50132.456722773364,2436440.5266672103,215618.7273725249,AAVE,BNT,0.020576105254393053,1.620880220977302
12045000,1615835686,50031.26627059429,2441407.4717054917,215618.7273725249,AAVE,BNT,0.020492796409623502,1.6208932126174702
12046000,1615848800,50003.52713742581,2432159.4549716483,215147.96025530706,AAVE,BNT,0.02055931285064889,1.620910773818711
12047000,1615861860,50003.52713742581,2432159.4549716483,215147.96025530706,AAVE,BNT,0.02055931285064889,1.620910773818711
12048000,1615875416,50143.36283742581,2425390.413263012,215147.96025530706,AAVE,BNT,0.0206743469270851,1.6209153067164632
12049000,1615889187,49907.932479777686,2440058.8429617155,215289.21741895715,AAVE,BNT,0.02045357743061639,1.6209240281004789
12050000,1615902597,50334.51325477774,2446172.125919577,216475.16810001826,AAVE,BNT,0.020576848506053406,1.6209452929175547
12051000,1615915827,50066.20207566349,2459307.8520977553,216475.16810001826,AAVE,BNT,0.02035784256654071,1.6209539855951733
12052000,1615928342,50160.202075663496,2454708.3373694653,216475.16810001826,AAVE,BNT,0.020434281870495695,1.6209570289562687
12053000,1615942013,50079.825981888585,2463634.125657067,216693.9572315563,AAVE,BNT,0.020327623107807037,1.6209615395194914
12054000,1615955255,50350.83060197533,2450428.069947168,216693.9572315563,AAVE,BNT,0.020547769273252286,1.6209794096237469
12055000,1615968481,50142.6118412209,2462853.248232628,216790.24858631604,AAVE,BNT,0.020359561365340714,1.6209999442668852
12056000,1615981768,50142.6118412209,2462853.248232628,216790.24858631604,AAVE,BNT,0.020359561365340714,1.6209999442668852
12057000,1615995062,51210.81793716941,2483580.9257321353,220005.86075648805,AAVE,BNT,0.020619750057901964,1.6210102608237327
12058000,1616008567,51290.327337169416,2479738.620497809,220005.86075648805,AAVE,BNT,0.020683763568142863,1.6210127775859786
12059000,1616021639,51655.887490081754,2504326.0605383976,221878.42325884354,AAVE,BNT,0.020626662120417503,1.6210271143699853
12060000,1616035126,51920.927290081774,2491567.8084101207,221878.42325884354,AAVE,BNT,0.020838657135810696,1.6210354210128999
12061000,1616048665,52119.20909934407,2482128.006527377,221878.42325884354,AAVE,BNT,0.020997792604685806,1.6210481870784537
12062000,1616062109,52214.36381934407,2480000.2140706945,221985.36662333278,AAVE,BNT,0.02105417714204103,1.6210503642660752
12063000,1616075002,52408.26381934407,2489209.787956763,222809.71761489488,AAVE,BNT,0.02105417714204103,1.6210503642660758
12064000,1616088354,52728.68786915412,2474138.7909846692,222809.71761489488,AAVE,BNT,0.02131193612148529,1.621068560873355
