block,timestamp,reserve0,reserve1,totalsupply,reserve0tkn,reserve1tkn,price,sINV
11864000,1613427639,62258.422443031515,6043527.974392709,99999.99999999999,BNT,AMP,0.010301668612576849,6.134007806287991
11865000,1613440945,62258.422443031515,6043527.974392709,99999.99999999999,BNT,AMP,0.010301668612576849,6.134007806287991
11866000,1613454603,61021.32383634537,6167010.575289984,99999.99999999999,BNT,AMP,0.009894797988647204,6.1344857112633076
11867000,1613467545,61021.32383634537,6167010.575289984,99999.99999999999,BNT,AMP,0.009894797988647204,6.1344857112633076
11868000,1613480678,61021.32383634537,6167010.575289984,99999.99999999999,BNT,AMP,0.009894797988647204,6.1344857112633076
11869000,1613493695,59614.33809211546,6313309.823289985,99999.99999999999,BNT,AMP,0.009442644153498759,6.134849519636835
11870000,1613507075,59614.33809211546,6313309.823289985,99999.99999999999,BNT,AMP,0.009442644153498759,6.134849519636835
11871000,1613521053,59614.33809211546,6313309.823289985,99999.99999999999,BNT,AMP,0.009442644153498759,6.134849519636835
11872000,1613534269,59614.33809211546,6313309.823289985,99999.99999999999,BNT,AMP,0.009442644153498759,6.134849519636835
11873000,1613547535,56496.33899483194,6668571.827098001,99999.99999999999,BNT,AMP,0.008472029762843203,6.137995556817506
11874000,1613560114,55242.03354275754,6820770.91176942,99999.99999999999,BNT,AMP,0.00809908942219947,6.138348764084942
11875000,1613573596,55242.03354275754,6820770.91176942,99999.99999999999,BNT,AMP,0.00809908942219947,6.138348764084942
11876000,1613586767,55312.38237628773,6817152.8859919105,99999.99999999999,BNT,AMP,0.008113707188516377,6.140626736316075
11877000,1613599998,53641.305977649914,7030626.846995956,99999.99999999999,BNT,AMP,0.007629661927025718,6.141107440147829
11878000,1613613641,53641.305977649914,7030626.846995956,99999.99999999999,BNT,AMP,0.007629661927025718,6.141107440147829
11879000,1613626921,51588.747439754574,7311815.877854035,99999.99999999999,BNT,AMP,0.0070555315261706915,6.141721441490156
11880000,1613640635,48444.49847867652,7788884.661679991,99999.99999999999,BNT,AMP,0.0062196964755448685,6.1427079626443515
11881000,1613653130,49585.36641086886,7610572.814166302,99999.99999999999,BNT,AMP,0.006515326457237329,6.143069603927938
11882000,1613667120,47129.38590129216,8009268.137848565,99999.99999999999,BNT,AMP,0.0058843561097146595,6.1438740942144054
11883000,1613680790,46617.170914711394,8097717.400024036,99999.99999999999,BNT,AMP,0.005756828574256373,6.1440432620217855
11884000,1613693764,45401.57703839611,8315646.656140661,99999.99999999999,BNT,AMP,0.005459777082383542,6.144456625958485
11885000,1613706883,44421.26519415923,8503285.545406708,99999.99999999999,BNT,AMP,0.005224011937145241,6.145947463444285
11886000,1613720092,44421.26519415923,8503285.545406708,99999.99999999999,BNT,AMP,0.005224011937145241,6.145947463444285
11887000,1613733077,45883.5446371156,8233646.204108402,99999.99999999999,BNT,AMP,0.005572688393414421,6.146453230379496
11888000,1613746375,45883.5446371156,8233646.204108402,99999.99999999999,BNT,AMP,0.005572688393414421,6.146453230379496
11889000,1613759580,60588.76168512389,13564501.176633472,147429.94518219525,BNT,AMP,0.004466715059857528,6.149109799701233
11890000,1613772772,64237.53830737601,12803148.419764102,147429.94518219525,BNT,AMP,0.005017323567710354,6.151303153610722
11891000,1613785730,62854.89375108415,13176301.645180386,147872.7450793363,BNT,AMP,0.004770298634903759,6.154293123866799
11892000,1613799340,64987.49949478195,12746064.863820659,147872.7450793363,BNT,AMP,0.005098632416287721,6.154812690116163
11893000,1613812701,65584.1275923394,12630691.565599151,147872.7450793363,BNT,AMP,0.00519244154223224,6.154953877355991
11894000,1613826759,65584.1275923394,12630691.565599151,147872.7450793363,BNT,AMP,0.00519244154223224,6.154953877355991
11895000,1613840165,64840.84465250567,12779701.240468852,147872.7450793363,BNT,AMP,0.005073737126747326,6.155970744869707
11896000,1613853155,64840.84465250567,12779701.240468852,147872.7450793363,BNT,AMP,0.005073737126747326,6.155970744869707
11897000,1613865640,66084.11766109106,12540472.390663164,147872.7450793363,BNT,AMP,0.005269667330099389,6.156265778940234
11898000,1613880066,66084.11766109106,12540472.390663164,147872.7450793363,BNT,AMP,0.005269667330099389,6.156265778940234
11899000,1613893445,66084.11766109106,12540472.390663164,147872.7450793363,BNT,AMP,0.005269667330099389,6.156265778940234
11900000,1613907178,66031.72624901825,12550472.390663162,147872.7450793363,BNT,AMP,0.0052612940926544,6.15627805172281
11901000,1613920024,63856.20439299098,12980259.07364656,147872.7450793363,BNT,AMP,0.0049194861235579155,6.156800701405695
11902000,1613933193,62386.52335527413,13287616.705595883,147872.7450793363,BNT,AMP,0.004695087519269048,6.15716515554833
11903000,1613945917,55826.60341598839,14857408.166774556,147872.7450793363,BNT,AMP,0.003757492746334637,6.158911944394507
11904000,1613958980,57098.085411007225,14540249.421707716,147872.7450793363,BNT,AMP,0.003926898621543811,6.161813736972423
11905000,1613972265,58244.3000436563,14257985.273378272,147872.7450793363,BNT,AMP,0.0040850301726995655,6.162652239345768
11906000,1613986046,58545.84359700056,14184915.926993968,147872.7450793363,BNT,AMP,0.00412733102531736,6.162732002345192
11907000,1613999100,58545.84359700056,14184915.926993968,147872.7450793363,BNT,AMP,0.00412733102531736,6.162732002345192
11908000,1614012304,58586.313103939305,14175166.443872344,147872.7450793363,BNT,AMP,0.004133024704571639,6.162742652226326
11909000,1614025585,59324.01204400546,14002853.241202734,147872.7450793363,BNT,AMP,0.0042365660070939936,6.163613400048503
11910000,1614038768,56152.2080089208,14798526.45970451,147872.7450793363,BNT,AMP,0.0037944458971519803,6.164594587935091
11911000,1614052613,57585.34826620867,14432073.484543202,147872.7450793363,BNT,AMP,0.003990095278262182,6.164987913823356
11912000,1614066081,57585.34826620867,14432073.484543202,147872.7450793363,BNT,AMP,0.003990095278262182,6.164987913823356
11913000,1614079671,59396.27159158073,13994256.414257664,147872.7450793363,BNT,AMP,0.004244332091204679,6.165472580579743
11914000,1614092734,59396.27159158073,13994256.414257664,147872.7450793363,BNT,AMP,0.004244332091204679,6.165472580579743
11915000,1614105044,59396.27159158073,13994256.414257664,147872.7450793363,BNT,AMP,0.004244332091204679,6.165472580579743
11916000,1614118064,56580.74792451579,14694256.414257662,147872.7450793363,BNT,AMP,0.003850534952528538,6.166234174744274
11917000,1614131789,58017.839582480075,14332102.144164875,147872.7450793363,BNT,AMP,0.004048103969598156,6.166625702017121
11918000,1614144701,57072.4442945443,14573352.628194964,147872.7450793363,BNT,AMP,0.003916219263378465,6.167438650490291
11919000,1614158755,58442.943358082746,14233313.246927893,147872.7450793363,BNT,AMP,0.004106067388820873,6.167808891124796
11920000,1614171899,58442.943358082746,14233313.246927893,147872.7450793363,BNT,AMP,0.004106067388820873,6.167808891124796
11921000,1614185477,60317.29102314343,13793227.392392099,147872.7450793363,BNT,AMP,0.004372964303946189,6.168303397138262
11922000,1614198960,60962.34713048588,13648007.942054506,147872.7450793363,BNT,AMP,0.004466757887987344,6.1684683104045215
11923000,1614211964,62778.5941502556,13255131.782343676,147872.7450793363,BNT,AMP,0.004736172765470276,6.168927735177096
11924000,1614225205,61827.962680256496,13459975.088448882,147872.7450793363,BNT,AMP,0.0045934678388310085,6.169166065350542
11925000,1614238568,63305.92143042262,13147304.804459447,147872.7450793363,BNT,AMP,0.004815125409502168,6.169534511120498
11926000,1614251639,63305.92143042262,13147304.804459447,147872.7450793363,BNT,AMP,0.004815125409502168,6.169534511120498
11927000,1614264731,63305.92143042262,13147304.804459447,147872.7450793363,BNT,AMP,0.004815125409502168,6.169534511120498
11928000,1614278463,63306.39326733302,13147207.304563435,147872.7450793363,BNT,AMP,0.004815197007303535,6.169534626078705
11929000,1614291732,63545.12809024113,13098061.086428221,147872.7450793363,BNT,AMP,0.004851491199417637,6.169592790654882
11930000,1614304874,63545.12809024113,13098061.086428221,147872.7450793363,BNT,AMP,0.004851491199417637,6.169592790654882
11931000,1614318381,63545.12809024113,13098061.086428221,147872.7450793363,BNT,AMP,0.004851491199417637,6.169592790654882
11932000,1614331548,63545.12809024113,13098061.086428221,147872.7450793363,BNT,AMP,0.004851491199417637,6.169592790654882
11933000,1614344326,63258.245668018164,13157761.951455282,147872.7450793363,BNT,AMP,0.00480767518833411,6.169663092649486
11934000,1614357856,63258.245668018164,13157761.951455282,147872.7450793363,BNT,AMP,0.00480767518833411,6.169663092649486
11935000,1614371248,61325.56772511989,13574570.706458969,147872.7450793363,BNT,AMP,0.0045176800836832605,6.170149765227171
11936000,1614383915,62695.221845077125,13279499.639860427,147872.7450793363,BNT,AMP,0.004721203625540825,6.170494113928628
11937000,1614397331,63247.4616862006,13165731.574951436,147872.7450793363,BNT,AMP,0.004803945859456268,6.171005214653356
11938000,1614410833,63247.4616862006,13165731.574951436,147872.7450793363,BNT,AMP,0.004803945859456268,6.171005214653356
11939000,1614424280,63247.4616862006,13165731.574951436,147872.7450793363,BNT,AMP,0.004803945859456268,6.171005214653356
11940000,1614437665,63247.4616862006,13165731.574951436,147872.7450793363,BNT,AMP,0.004803945859456268,6.171005214653356
11941000,1614451357,62223.108564740876,13383580.70803499,147872.7450793363,BNT,AMP,0.004649212338771529,6.1712604834783615
11942000,1614464345,62223.108564740876,13383580.70803499,147872.7450793363,BNT,AMP,0.004649212338771529,6.1712604834783615
11943000,1614477321,62506.43625961121,13323219.254054595,147872.7450793363,BNT,AMP,0.004691541516183404,6.171330733868277
11944000,1614490383,62332.98592595159,13360512.0442681,147872.7450793363,BNT,AMP,0.004665463847449886,6.171381325369044
11945000,1614504351,60350.752845614705,13811854.761474675,147872.7450793363,BNT,AMP,0.004369489390661036,6.174178944641252
11946000,1614517674,61508.16986268883,13553252.605125293,147872.7450793363,BNT,AMP,0.004538258944530328,6.174474961183585
11947000,1614530985,62810.897429393306,13273557.273148572,147872.7450793363,BNT,AMP,0.004732031974311447,6.174801887095125
11948000,1614544545,62810.897429393306,13273557.273148572,147872.7450793363,BNT,AMP,0.004732031974311447,6.174801887095125
11949000,1614557402,61783.07986476887,13495503.126797285,147872.7450793363,BNT,AMP,0.004578049390547699,6.175060002347227
11950000,1614570595,61624.06170142876,13530503.126797283,147872.7450793363,BNT,AMP,0.004554454562697063,6.175100039090838
11951000,1614583808,61624.06170142876,13530503.126797283,147872.7450793363,BNT,AMP,0.004554454562697063,6.175100039090838
11952000,1614597137,61624.06170142876,13530503.126797283,147872.7450793363,BNT,AMP,0.004554454562697063,6.175100039090838
