block,timestamp,reserve0,reserve1,total supply,trade volume,price,sINV
11481000,1608345253,381.564800177400132839,14140.544443265588763541,2157.047215137120842927,22233.317268828036076298,0.026983741800629162,1.0768558359155322
11482000,1608359044,377.938859611938316159,14331.63728591643501063,2160.944486137492698084,22267.058330000745240825,0.026370947859763048,1.0769984247979154
11483000,1608372164,400.066954517722411483,13559.454617916826175443,2160.944486137492698084,22468.564119556872986393,0.029504649397114596,1.0778140506764997
11484000,1608385194,388.909018600964125153,13728.982022793812848341,2142.721250917497732826,22609.792203998394621281,0.02832759325893721,1.0783940884813983
11485000,1608398201,374.787757942623451294,14468.944715458389092483,2158.328535181982911458,22735.28793138918773833,0.025902908975953595,1.0789307587861492
11486000,1608411657,367.388030407101589683,14768.005327307724279561,2158.328535181982911458,22798.860537223377392565,0.02487729536010928,1.0792097717072888
11487000,1608424700,361.324291265419572571,15021.620620374536457873,2158.328535181982911458,22845.495063335805922761,0.024053615811288582,1.079417418311506
11488000,1608437899,362.300535429122442718,15670.246339467218385127,2206.968468372423104849,22893.375991413443481389,0.02312028334338492,1.0796333002379062
11489000,1608451223,360.365750139927873967,15757.803386149358533361,2206.968468372423104849,22919.905161273889067202,0.022869034554440414,1.079750625784324
11490000,1608464280,363.015600824293104353,15665.077527597715366712,2206.569958892561999794,23139.764746459062435635,0.023173559159522565,1.08071509563684
11491000,1608477925,368.580880981045988769,15433.030663112837452083,2206.569958892561999794,23175.632680279745719415,0.02388259888979598,1.080872108503864
11492000,1608491288,351.67242470436206343,16201.999151484105569493,2207.511397957349778643,23271.275002685828226719,0.021705495810506126,1.0813107131684374
11493000,1608504061,356.584696786400457539,15994.997453928536557684,2207.511397957349778643,23390.500528258568487252,0.02229351381977367,1.0818585545882702
11494000,1608517962,457.567930164227640439,15508.522105679354846533,2459.489942809093755415,23719.324440234846951531,0.029504289773469923,1.0830984761219864
11495000,1608531263,440.608242629336552328,16070.385282472128965682,2456.340236873259293803,23776.78512337616751128,0.02741740380735646,1.0833054568651235
11496000,1608544285,447.338680075921021695,16497.638957417554711145,2506.701778373513717021,23898.716091063096763878,0.027115315181193953,1.0837433719090226
11497000,1608556869,486.297015987276516224,16711.832383205672932859,2628.769809318039600821,24103.085662838979416774,0.029098964424510026,1.0844518638353835
11498000,1608569893,467.632594738168796949,17385.707114190628274328,2628.769809318039600821,24166.422621221151954709,0.026897530923920603,1.0846659537861685
11499000,1608583781,490.018003399935289618,17780.47097991359302316,2721.038872187641696711,24201.448164552186718279,0.0275593376549757,1.0847830796012978
11500000,1608596869,509.392273124008905723,17761.045167992906750689,2771.021860488999543817,24436.205150678851914094,0.02868030953730033,1.0854766456236282
11501000,1608610169,516.335393383120515836,17526.347269954239041739,2771.021860488999543817,24476.513393424896741443,0.029460525084327432,1.0856046684671723
11502000,1608623427,502.668505231576371318,18007.29997235500458072,2771.021860488999543817,24518.139777045840459189,0.027914707146728175,1.0857383682157165
11503000,1608636545,514.643656848515177021,18386.580212165592913553,2833.090000631438068747,24532.438729790470971275,0.02799017821204174,1.0857839590333003
11504000,1608649855,526.667700138094252035,17958.159108469790005211,2831.982692690796844704,24585.419588273444189225,0.029327488244031457,1.0859470624693568
11505000,1608663126,548.913718244107998064,18019.969334688816883577,2895.705622341376827395,24640.414360001679833226,0.030461412450210872,1.0861121117745682
11506000,1608676320,504.974545474351081639,19578.964947682353654598,2892.206860820866077293,24978.034686731728807179,0.025791687498481736,1.0871769997287428
11507000,1608689868,504.985235206877365529,19581.790344006104468581,2892.206860820866077293,25006.250301331346895305,0.02578851199688444,1.0872669488457858
11508000,1608702922,495.383710598895741808,20644.757466895336960395,2940.866399775327803321,25054.928270273529604285,0.02399561784115229,1.087427866486386
11509000,1608716012,506.685327043006311172,20190.067082003515945699,2940.866399775327803321,25103.853435581673168107,0.025095772341174737,1.0875838487318483
11510000,1608728710,515.552544933055308995,19845.870525289697945036,2940.866399775327803321,25130.415240683766132718,0.02597782467017932,1.08766774316019
11511000,1608742373,517.110420872249911058,19787.575916400540778829,2940.866399775327803321,25143.372044230665091425,0.026133085884646096,1.087708810850076
11512000,1608755539,508.038975094933898738,19641.194317686785461984,2903.755469185317968601,25189.905351374253163184,0.025865992000163027,1.087858528823674
11513000,1608768583,506.621944471408103485,22652.904584724934468085,3113.10530478506972703,25297.921273648872354715,0.022364546788098332,1.0882035418116403
11514000,1608782222,452.363799889363426227,24805.758713418695683399,3075.816854176240864871,25555.734862022333445945,0.01823624123396221,1.0890798099616161
11515000,1608795613,456.399350404437046352,22166.063684422069155375,2919.507018532612141048,25661.421852134361359125,0.020590004472701515,1.0894499254423777
11516000,1608808964,506.550832736740700961,25075.936525630911521054,3270.468946052732235882,25751.179816046593638454,0.020200674547847058,1.0897580052774916
11517000,1608822260,562.701093233959460907,26728.008326896744121977,3557.727591001155821658,25851.888147398860647959,0.021052862837808457,1.0900576988073025
11518000,1608835449,578.021333615192268082,28361.820668786164782876,3713.718892358356752303,25923.465162774831349287,0.0203802619149672,1.0902597022551312
11519000,1608848561,577.802243918377180255,29714.628016083956900117,3800.183725908196933424,25959.648049184335878409,0.019445043821703704,1.0903606433633024
11520000,1608861888,583.887725936773255183,29990.471080943351864414,3837.52808763439051648,25990.361803123779443,0.019469108183091832,1.0904474709142138
11521000,1608875500,583.688888350180689445,30005.175477286047003686,3837.52808763439051648,26019.760779578063455514,0.01945294033664405,1.0905290303489388
11522000,1608888908,580.419514068086617355,30175.012466968781624006,3837.52808763439051648,26025.057944257024931662,0.019235104366682385,1.0905439293657841
11523000,1608902154,586.792815204728733387,29850.746924852442654926,3837.52808763439051648,26047.892062189282855014,0.01965755887723501,1.0906073692193403
11524000,1608915452,585.131909852228381204,29937.949198947047742679,3837.52808763439051648,26063.992489828956122139,0.019544822725292357,1.0906523708198577
11525000,1608928354,568.194496173494593925,30820.851548669892837946,3836.708120617637050281,26086.714837186807044078,0.018435392522372265,1.0907169615759509
11526000,1608942603,563.488208250519190264,31083.428037725838374192,3836.708120617637050281,26118.217173162143436561,0.018128251734867068,1.0908074849101985
11527000,1608955581,550.039949341446984245,31847.483513200294311195,3836.708120617637050281,26142.00639511950896543,0.017271064733056972,1.0908773288679254
11528000,1608968406,537.428546050213972538,31523.035789067812871002,3773.005674879185376668,26151.128924841432229449,0.01704875601596069,1.0909049803522552
11529000,1608981312,534.838778165936714695,31730.518786814549772967,3775.385527519989115673,26236.377721497287502537,0.01685565816806582,1.0911607200176776
11530000,1608994571,565.254891353695261577,30046.424089232213752621,3775.385527519989115673,26376.765942595737065535,0.01881271760243398,1.0915842336498005
11531000,1609007854,593.223337783247969708,30178.11754042947509622,3875.337736215591322133,26455.970783165026795679,0.01965740033282426,1.0918063845746102
11532000,1609021241,588.041270024559847481,30468.166596524523128286,3876.815926915253592238,26461.635397956925278512,0.019300185594089445,1.0918221062164284
11533000,1609034138,584.23259238171069631,31091.594977071308858357,3903.416542429852163726,26477.459521437818914228,0.018790692237325126,1.091866378445192
11534000,1609047959,580.917332242296220876,31269.567496596224089726,3903.416542429852163726,26480.774781577233389662,0.018577722007364846,1.091875713231406
11535000,1609061252,564.87292325302742385,32132.987569992561785167,3901.113646073170314722,26558.665837495709250123,0.01757922203849277,1.092099805142169
11536000,1609074574,550.926430394165170473,32922.491584461379471188,3899.428121718433060229,26584.225049967111932857,0.01673404423176128,1.0921750024278372
11537000,1609087712,551.228677365431540812,32940.553385128351802048,3901.567409787471742675,26584.225049967111932857,0.016734044231761277,1.0921750024278374
11538000,1609100774,540.634201506677538077,34159.786566348145041922,3934.574506192295575083,26600.372007525640389762,0.015826627032830262,1.0922236066073219
11539000,1609113885,556.408414719684438697,33262.60652965003664541,3938.362574636655930785,26641.024176954719371641,0.01672774544062583,1.0923436493169507
11540000,1609127071,548.748873552398606029,33729.87418692932575984,3938.362574636655930785,26657.224166871077604181,0.01626892737610757,1.0923919364850792
11541000,1609140168,547.811227469441780024,33787.799267221605189035,3938.362574636655930785,26658.261812954034430186,0.01621328524941508,1.0923950445542292
11542000,1609152784,541.591440994115138577,34346.637201537108691197,3948.088720907235112417,26667.815285243147790939,0.015768397873020226,1.0924236761203348
11543000,1609165810,547.973783585724755431,33962.940511901973765255,3948.088720907235112417,26759.151476688988829467,0.016134462308812537,1.0926866305116743
11544000,1609179535,552.858130144237577793,33668.733374304849401778,3948.088720907235112417,26790.856082949153608885,0.016420520605808276,1.0927815047233729
11545000,1609192203,529.594305418104791668,35275.896955407650360327,3954.533361795336298196,26858.275061132670765735,0.015012922452051786,1.0929881217780486
11546000,1609205885,537.561965317305345487,34831.259857727825831824,3958.291262779674906215,26920.575957357370692921,0.015433319596047839,1.0931785725065595
11547000,1609219479,542.853424610265277545,34495.110485739691572079,3958.291262779674906215,26938.062845387964050157,0.015737112215793058,1.0932319445134322
11548000,1609232681,536.937880253580965707,34877.837248576894178156,3958.291262779674906215,26951.938365727117720735,0.015394815808869842,1.0932740697612984
11549000,1609245928,564.299571817623416881,35845.690427193538832528,4113.727547577875356771,26959.249419019538692179,0.015742466251662153,1.0932961287119203
11550000,1609259210,582.384873528911413543,37081.293072264861312139,4250.179647424725330759,26993.038321162954146322,0.015705624730883754,1.0933902351583473
11551000,1609273006,585.49897754016995446,37003.033822810217013301,4256.680496138897297019,27024.796029965692382911,0.01582299928010886,1.0934795951742973
11552000,1609286769,582.542724032195079379,37576.792027011517878462,4278.562019322278764488,27038.386250959519300658,0.0155027263533684,1.0935179342509873
11553000,1609300140,584.188870476793200787,37471.792027011517878462,4278.562019322278764488,27042.993135651916882808,0.015590096946942944,1.0935308493045246
11554000,1609312804,582.128970517993854279,37604.787403110125086013,4278.562019322278764488,27045.053035610716229316,0.015480182463944699,1.0935366519492435
11555000,1609326297,595.726185061788694402,36750.498865011484412223,4278.562019322278764488,27066.799894234069126755,0.016210016284403505,1.0935965530085328
11556000,1609339826,599.833721934234737964,36837.46013537679031841,4298.283638785352274113,27074.219128664767526539,0.016283254049813966,1.093616886549342
11557000,1609352451,588.507834071916631938,37556.579249430591873276,4298.283638785352274113,27128.242350175122670907,0.015669899810719295,1.0937651155036678
11558000,1609365524,577.667867954732575587,38264.342139973230319608,4298.283638785352274113,27143.53844334605661185,0.015096767268115817,1.0938081636967083
11559000,1609378868,578.773220590097446345,38195.193817452271199526,4298.283638785352274113,27163.531394341422031274,0.015153037928181491,1.0938644358134006
11560000,1609392500,565.822824663306297452,37933.109784969851827676,4235.084542989078342322,27184.330611788789125123,0.014916331085712909,1.0939245547508756
11561000,1609405681,566.892696503310983854,38023.532719524282176661,4244.042263389255743605,27192.696350994123848649,0.014908995981118387,1.0939487161307644
11562000,1609418376,536.842904935559901656,38292.426613909552222687,4144.376188444677117014,27213.114063137833295956,0.014019558236629332,1.094008971383121
11563000,1609431762,502.321557836078565651,37994.638834155127213734,3992.393885870378968143,27288.105542999862351055,0.013220853605917649,1.0942553709264307
11564000,1609445658,494.64285762206465463,38592.705363627457724188,3992.393885870378968143,27324.191114455412050082,0.0128170039638696,1.0943723236719443
11565000,1609459028,490.22036026611813105,38722.483468289003682211,3980.732651651435063299,27361.278155331819703359,0.012659837808894002,1.0944962119645436
11566000,1609471724,482.249635715196820973,39365.197883038374192156,3980.727008321445281801,27372.868184916386128091,0.012250659507620255,1.0945353140171052
11567000,1609485046,494.202592405580384213,39058.19339876835002267,4013.49857704857523469,27414.407098216362533394,0.012652981344015886,1.0946756860490252
11568000,1609498801,478.396464997320336332,40353.090333570426437495,4013.49857704857523469,27432.187036366405524221,0.011855262163139315,1.094735665923465
11569000,1609511574,494.470792273542583568,39046.972960466432816266,4013.49857704857523469,27455.729972342324093405,0.012663485919233108,1.0948153913347995
11570000,1609524661,497.953091382503540451,38776.828419312454697233,4013.49857704857523469,27468.222580804652761098,0.01284151158516364,1.0948566122978236
11571000,1609537804,505.648786348606044011,37577.389168926626111152,3981.015751920611959549,27496.313709445678117229,0.013456197929970493,1.0949489964690138
11572000,1609551469,527.743244127942358541,39495.477444444621696187,4168.758806671968524521,27564.784130366909577908,0.013362118355709964,1.09516172355606
11573000,1609563999,527.041777777034642023,39549.099568593388770773,4168.758806671968524521,27569.485596717817294426,0.013326264909342399,1.0951763394149292
11574000,1609577641,513.693733244550688841,40582.063434258673696475,4168.758806671968524521,27592.096822554686262104,0.012658147215129022,1.095247896546889
11575000,1609590653,499.164725983327292136,42181.162529397096698347,4189.303640787785191865,27613.166422648898487828,0.01183383046011231,1.095315862469186
11576000,1609603954,494.904899321170139746,42545.323636670653966556,4189.303640787785191865,27617.426249311055640218,0.011632415904214719,1.0953299255583244
11577000,1609616762,389.613695448309320674,35854.456741651278148329,3411.977271973163836289,27644.461035043853621676,0.010866534619549938,1.09542475462038
11578000,1609630001,381.499251037707901584,35884.62269227331973417,3377.374065901841147371,27667.706430023469147863,0.010631273855356779,1.0955239407487132
11579000,1609643486,391.317152634756896511,35500.366793758749331836,3401.774051770209351301,27699.620355962041051118,0.011022904493019311,1.0956589696029262
11580000,1609657355,401.323054657017012455,34400.844556600951128012,3390.85561409816681743,27728.619925708446363448,0.011666081453224373,1.095777325555779
11581000,1609670202,390.77495205389204611,35333.307750813008288714,3390.85561409816681743,27743.239425457192416001,0.011059676461932733,1.0958376304721973
