block,timestamp,reserve0,reserve1,total supply,trade volume,price,sINV
11649000,1610571054,38198512.79425514,550.0466238734011,142530.6984477379,264379896.86048543,69445.95446339273,1.0169850428494611
11650000,1610583904,38688519.18203443,543.1015365143871,142530.6984477379,264889903.2482646,71236.2543297823,1.0170051591003282
11651000,1610597181,38595064.19735002,544.4205722938975,142530.6984477379,264983358.23294908,70892.0018116344,1.017008855158782
11652000,1610610877,38595082.89552581,544.4203093295039,142530.6984477379,264983376.93112487,70892.07039880396,1.017008855897848
11653000,1610624387,38601265.44771117,544.3333740742524,142530.6984477379,264989559.4833102,70914.75056689356,1.0170091002310009
11654000,1610637956,38629465.44771117,543.937195128968,142530.6984477379,265017759.4833103,71018.24584463671,1.0170102139542143
11655000,1610651093,38934862.36155425,539.6937376256542,142530.6984477379,265571101.9774358,72142.51277557068,1.0170319533741223
11656000,1610664866,38934862.36155425,539.6937376256542,142530.6984477379,265571101.9774358,72142.51277557068,1.0170319533741223
11657000,1610678657,38983477.03758615,539.0261072785961,142530.6984477379,265701233.3781492,72322.05733856505,1.0170370471096088
11658000,1610691633,38983477.03758615,539.0261072785961,142530.6984477379,265701233.3781492,72322.05733856505,1.0170370471096088
11659000,1610704605,38947241.9025948,539.5291072785961,142530.6984477379,265737468.51314044,72187.47121734743,1.0170384695617811
11660000,1610717878,38988000.26493479,538.9667696236819,142530.6984477379,265778226.87548044,72338.4120548973,1.0170400643955635
11661000,1610730427,39056288.76664288,538.0284234179452,142530.6984477379,265875353.2668441,72591.49715275099,1.0170438616758988
11662000,1610743741,39092988.38813784,537.52484836759,142530.6984477379,265912052.88833922,72727.77901683874,1.017045293967423
11663000,1610756963,39092988.38813784,537.52484836759,142530.6984477379,265912052.88833922,72727.77901683874,1.017045293967423
11664000,1610769720,39166110.06186424,536.5257654211124,142530.6984477379,266020391.05994344,72999.49524534625,1.017049517413844
11665000,1610783014,39827926.87962803,527.6515626177439,142530.6984477379,267060618.3612688,75481.49138806076,1.0170892205663284
11666000,1610796645,39848851.14088375,527.3758256204676,142530.6984477379,267094044.2760937,75560.63286367145,1.0170905010843656
11667000,1610810459,40392485.06696892,520.3026603550632,142530.6984477379,267730071.85532472,77632.67064482125,1.0171146189600242
11668000,1610823692,40427105.63490676,519.8588497079342,142530.6984477379,267775693.40971333,77765.5428153612,1.017116341718528
11669000,1610836576,40336479.46995323,521.0355917146661,142530.6984477379,268001401.16115665,77415.97716426756,1.017124879182981
11670000,1610850269,40339079.46995323,521.0028859478354,142530.6984477379,268024001.16115668,77425.82729952887,1.0171257351134189
11671000,1610863459,40371557.70844729,520.5851660118595,142530.6984477379,268060654.7715224,77550.34208471394,1.0171271204809114
11672000,1610876713,40425557.70844729,519.891857858064,142530.6984477379,268114654.77152243,77757.62804787746,1.017129158673676
11673000,1610890333,40759634.46174029,515.6433869114302,142530.6984477379,268448731.5248153,79046.1693029361,1.0171416848913761
11674000,1610903700,41039482.74470007,512.1376941026921,142530.6984477379,268728579.8077752,80133.68907868551,1.0171520921375976
11675000,1610916881,41084198.74470007,511.5819548853476,142530.6984477379,268773295.80777514,80308.14682255081,1.017153753250221
11676000,1610929796,41300091.51064182,508.91569816002817,142530.6984477379,268989188.5737169,81153.1097585735,1.0171617430763948
11677000,1610943015,41396543.43848861,507.7335007756224,142530.6984477379,269085640.50156367,81532.03082965879,1.017165300401236
