block,timestamp,reserve0,reserve1,total supply,trade volume,price,sINV
10485000,1595096280,21868.233538809934799242,269.027865488295724734,2382.722401105174230411,106784.998896455051901008,81.286128108396,1.0179631025824936
10486000,1595109395,18689.687128198549691463,289.282447030205609683,2270.262647493434373317,186663.363533850906943053,64.60705556133192,1.024202786498529
10487000,1595122478,20829.65553583389700193,303.888674624711518837,2425.344603739814070204,367514.300899018733299292,68.54370457062132,1.0373488926826888
10488000,1595135940,28562.30796819236021232,453.45268855080502101,3447.655510167748194789,458329.116131743312725893,62.988507267373336,1.0438516325444487
10489000,1595149290,18438.297324963377960839,236.066006566923885066,1984.668687545515801998,600746.820467278145722954,78.10653296977847,1.0512091096604839
10490000,1595162441,25090.590853573974700628,352.269681074915411574,2818.864526595694756452,645206.086766256260557721,71.22551897458949,1.0546755376357748
10491000,1595175577,21459.225794662058695468,267.752965287649720261,2265.699343956281936771,693515.187004693229973196,80.14561396774148,1.057966437237451
10492000,1595189389,24523.67820671639898402,303.593844036845424153,2570.137246721846367114,746075.430335444985031444,80.77791657639837,1.0616539243871794
10493000,1595202619,22986.15177438905169148,318.831946081587601318,2540.726504773351475128,799786.743052597822201011,72.09488276468696,1.065506569703903
10494000,1595215786,28249.445811328457980707,366.257156323828377174,3008.624507909074848309,854947.934443760473134653,77.13008557941062,1.0691288202437603
10495000,1595229307,29362.285528312038946435,394.945246601745459079,3178.71495856937902321,893363.200695130342784836,74.34520552141335,1.0713016868389493
10496000,1595242785,28050.910361965344605901,425.078891951634254646,3219.280835295959712601,917105.617221166229291157,65.98989244838107,1.0726286329276526
10497000,1595256824,27110.465166925762218028,439.533683020096568118,3208.859233646727689392,970982.075286203183957473,61.6800627898322,1.0757563043963427
10498000,1595270294,36004.404254886387946636,561.885814497278772336,4176.253896175441633601,995890.09346804336608271,64.07779539175527,1.0769981437952456
10499000,1595283345,36553.151930714358145817,586.388640238422924131,4293.392348346591596067,1026137.610286764745921817,62.33605056853083,1.0783372606934545
