block,timestamp,ROI,Token Price,Trade Volume,sINV
10681341.0,1597718566.0,1.0,0.0006262750911827324,13221805.349312214,1.04345284643095
10682841.0,1597738445.0,1.0727194287837725,0.0006588172340834697,27507051.25710649,1.1193321413862105
10684341.0,1597758541.0,1.1042000839571655,0.0008961374129805858,17513144.05416107,1.1521807206343986
10685841.0,1597777670.0,1.1350293377121374,0.0010228663919844188,16486744.42062632,1.1843495932183659
10687341.0,1597797240.0,1.150773050558188,0.0009272906103126664,8269106.664569661,1.200777415200969
10688841.0,1597816935.0,1.1615237720921134,0.000875699617136165,6205597.491077885,1.2119952861867298
10690341.0,1597837244.0,1.1736880722571656,0.0008435666314243261,7070235.0526733985,1.224688159818794
10691841.0,1597857657.0,1.1830948438576552,0.0010062582299694822,5731696.71971862,1.234503682421051
10693341.0,1597877160.0,1.1888969498518038,0.0009114627738795805,4150004.858168915,1.2405579064359389
10694841.0,1597896928.0,1.1913082894715397,0.0009419379397004918,1811962.598880559,1.2430740256258643
10696341.0,1597917014.0,1.1941623097575438,0.000962715677509834,2239455.9339759946,1.2460520612170671
10697841.0,1597936864.0,1.197869124165592,0.0008818035653568883,2897999.881281004,1.249919947262336
10699341.0,1597956399.0,1.2016996699971456,0.000988775090148832,2987741.7440960263,1.2539169412136548
10700841.0,1597976003.0,1.204238699334883,0.0010270925597877637,1972217.7917572109,1.2565662986032888
10702341.0,1597996506.0,1.2076086860448232,0.0010069409546994926,2633351.8407556415,1.2600827208282102
10703841.0,1598016412.0,1.211774206261155,0.0008886323048426779,3361452.950449124,1.2644292447548071
10705341.0,1598036420.0,1.2178547636941932,0.000924358250228923,4676842.438948928,1.270774019716198
10706841.0,1598056192.0,1.2221586053439528,0.0008393605863348362,3424009.666022137,1.275264875536228
10708341.0,1598076346.0,1.2256026350530598,0.0009085030875787463,2776722.37961644,1.278858558139388
10709841.0,1598096555.0,1.2279708167809191,0.0008528100076862817,1898567.8863882124,1.2813296441041888
10711341.0,1598116535.0,1.2303384512404492,0.0009331630307321436,2037817.7266866863,1.2838001590202934
10712841.0,1598136263.0,1.2333558357751981,0.0009850252855792838,2593023.08991301,1.2869486575018538
10714341.0,1598156011.0,1.2358893778901747,0.0009174330720035877,2115656.318766594,1.2895922892332792
10715841.0,1598176031.0,1.2398746901941764,0.0010165276197721394,3469451.1989424825,1.2937507747008057
10717341.0,1598195650.0,1.2444737224533162,0.0010489580517422175,3877615.553598911,1.2985496480024328
10718841.0,1598215420.0,1.2493979757793428,0.0010222657879812168,4275121.450870156,1.3036878741520224
10720341.0,1598235215.0,1.2533644331611329,0.001076515909497498,3337594.3238565624,1.3078266853972982
10721841.0,1598255939.0,1.2558793335860572,0.001001856792282764,2132630.876780361,1.3104508654041758
10723341.0,1598275365.0,1.258374421710625,0.0009928103653417057,2170150.114287615,1.3130543722098524
10724841.0,1598295699.0,1.2642406478322192,0.0008864890609226975,5165719.23888433,1.3191755025542375
10726341.0,1598314450.0,1.26718138220377,0.000926904964516632,2702056.434793889,1.3222440202048291
10727841.0,1598335181.0,1.2727264234781444,0.0009128469319912564,4927746.658827573,1.3280300093061526
10729341.0,1598355261.0,1.277336920741269,0.0010675122146505932,3952360.0603660936,1.3328408457988221
10730841.0,1598375307.0,1.2822223224264833,0.0010016215967779318,4256152.9054804435,1.3379385320932171
10732341.0,1598394954.0,1.2853807544167932,0.0010619533028268392,2713410.7631174326,1.3412342069437648
10733841.0,1598415325.0,1.2867798539181738,0.0011161047920019436,1195713.777660936,1.3426941013009206
10735341.0,1598435230.0,1.2930326825606122,0.001341357169371587,4930727.486019552,1.3492186331461178
10736841.0,1598455046.0,1.297360677561645,0.001412187516907773,3272219.8100582664,1.3537346918492843
10738341.0,1598473953.0,1.3030851680568079,0.0014176046936096903,4111765.29376477,1.3597079277508293
10739841.0,1598494610.0,1.306818249602571,0.00157009098465465,2373132.4572425783,1.3636032223157148
10741341.0,1598514697.0,1.3091791132684578,0.0014282614632161832,1554323.9588780403,1.3660666722279196
10742841.0,1598534236.0,1.3130267164793146,0.0012366434841543142,2776563.0973624885,1.3700814647502249
10744341.0,1598554135.0,1.317947083226346,0.0012472026774950967,3556486.59421733,1.3752156354378993
10745841.0,1598573862.0,1.3202692772781257,0.0012411337259433776,1639360.2067796888,1.3776387354311932
10747341.0,1598593265.0,1.3223801761038687,0.0013353797034569427,1480564.4592681231,1.3798413588194427
10748841.0,1598613782.0,1.3246728154465408,0.0012925584478544589,1648730.463519096,1.3822336198673937
10750341.0,1598633283.0,1.3267935143290788,0.0012639007985355028,1530659.051001042,1.3844464691528011
10751841.0,1598653127.0,1.3290441903482548,0.0012978702993281794,1605702.5283731222,1.3867949434514042
10753341.0,1598673276.0,1.3308750468811352,0.0012627951213407974,1357858.6570833323,1.3887053559120446
10754841.0,1598693431.0,1.3321677832782688,0.0011499878644455946,968535.8708790244,1.3900542653853185
10756341.0,1598713138.0,1.3344284723332671,0.001212041608370801,1691649.7494111657,1.3924131878146522
10757841.0,1598732839.0,1.3366599166391069,0.001223450887727427,1587264.96960181,1.3947415947272328
10759341.0,1598752540.0,1.3401408346900558,0.0011810944031368268,2628711.342903614,1.398373768575688
10760841.0,1598772031.0,1.3418268498770105,0.0012208316589254887,1259745.028069824,1.4001330459216417
10762341.0,1598792736.0,1.3442841068634754,0.0012243878607384213,1777841.8256492317,1.4026970777185808
10763841.0,1598812434.0,1.3459782321718872,0.0011333268328828012,1254047.4086667,1.404464817593854
