block,timestamp,reserve0,reserve1,total supply,trade volume,price,sINV
11583000,1609696530,250033.7750393104,689.7106438371992,11744.891116383567,9523581.694715884,362.5198150462774,1.118108137329058
11584000,1609709635,250441.71867016892,688.6742967019514,11744.891116383567,9534081.013364032,363.6577114457875,1.1181788666504933
11585000,1609723433,250623.4059712371,688.1798460046729,11744.891116383567,9534662.7006651,364.1830074307861,1.1181827645382805
11586000,1609736472,250487.1311913607,688.5553694014279,11744.891116383567,9534798.975444974,363.78647574720543,1.1181836793861053
11587000,1609750081,251751.2771855747,686.545963190434,11757.227198656155,9535798.975444974,366.69253143033035,1.1181903488745897
11588000,1609763514,254073.0706395977,680.2911659079797,11757.227198656155,9538164.984820213,373.47695129994565,1.1182060127601352
11589000,1609776684,258366.4050691783,669.0542689605662,11757.227198656155,9546826.73420623,386.16658925227796,1.1182625570935112
11590000,1609790045,259575.2951087907,665.9579491333161,11757.227198656155,9549367.032672664,389.7773056791415,1.118279004460141
11591000,1609802757,257941.3646308669,671.6214520126538,11769.466873488467,9555655.029712386,384.0576620325212,1.1183197257144013
11592000,1609816700,262153.11992235517,660.916497356634,11769.466873488467,9566958.481603216,396.65089458479065,1.1183919199397312
11593000,1609829565,261224.07288188802,663.3302943923784,11769.466873488467,9575278.841025643,393.80693915264885,1.1184452344854423
11594000,1609842701,260437.96867464352,665.3418150927856,11769.466873488467,9576496.280210197,391.43484261292673,1.1184530756453146
11595000,1609856035,261780.92707032172,661.9626009220624,11769.466873488467,9580969.065544764,395.46180812281716,1.118481838729256
11596000,1609869311,261233.19486424825,663.3592454637445,11769.466873488467,9582110.797750844,393.80350338167676,1.118489169897931
11597000,1609882296,260786.1791163777,664.5439425554523,11769.466873488467,9588356.759045513,392.42879577465516,1.1185292528213728
11598000,1609895571,263565.47960386844,657.5683345461428,11769.466873488467,9592626.998553503,400.8183876216952,1.1185564820109433
11599000,1609909426,267454.8236987459,648.0342311021924,11769.466873488467,9596516.342648376,412.7171233591352,1.118580902244917
11600000,1609922671,268144.7358990904,646.3838748566498,11769.466873488467,9598866.158297433,414.8382197166622,1.118595592351025
11601000,1609935946,265270.36489369394,653.421362503211,11769.466873488467,9603434.145592447,405.97136873129136,1.118624278488189
11602000,1609948588,267355.89408106875,648.3810919667552,11769.466873488467,9611236.57170486,412.3437549205662,1.1186732708623826
11603000,1609961853,273996.1540672946,632.220247046792,11764.703052244597,9620531.503969498,433.38718642304985,1.1187304620844771
11604000,1609975244,272817.1920942393,634.9661798146888,11764.703052244597,9622512.246612728,429.6562569267225,1.1187426487938097
11605000,1609988515,271907.0759227805,639.4526237414498,11786.36022095791,9624404.362784194,425.21848504091963,1.118754335872843
11606000,1610002061,273156.1807467324,637.3512063188579,11793.819723904911,9626792.0731899,428.5803149638604,1.1187690333908171
11607000,1610015313,271076.58270725195,642.260646473282,11793.819723904911,9629601.41776633,422.06631247883666,1.1187863836609195
11608000,1610028326,270983.97264195065,642.4888268317669,11793.819723904911,9630819.966845704,421.7722726451502,1.1187939452271884
11609000,1610041398,272817.77010507474,638.1906440821721,11793.819723904911,9633722.184767393,427.48632032585436,1.118811853542822
11610000,1610055465,276610.7701050747,629.4701344565475,11793.819723904911,9638187.184767393,439.4343034938209,1.1188390676370357
11611000,1610068814,275848.8081064855,631.2148019979388,11793.819723904911,9639048.388059316,437.01257833840566,1.1188443114819322
11612000,1610082180,273760.6588865138,636.0926069630534,11793.819723904911,9648203.516378598,430.3786208010665,1.1188998295712922
11613000,1610095037,274824.0270565825,633.6387501214236,11793.819723904911,9649266.88454867,433.7235167576451,1.1189063250240263
