block,timestamp,ROI,Token Price,Trade Volume,sINV
11119341.0,1603546360.0,1.0,0.2176753671266782,0.0,0.9999999999999998
11120841.0,1603566097.0,1.0,0.2176753671266782,0.0,0.9999999999999998
11122341.0,1603585414.0,1.0,0.2176753671266782,0.0,0.9999999999999998
11123841.0,1603605834.0,1.0,0.2176753671266782,0.0,0.9999999999999998
11125341.0,1603625505.0,1.0001358216311098,0.2177710620952188,435.89492998923316,1.0001358216311096
11126841.0,1603645770.0,1.0001978111308585,0.2004206909446765,208.33528797098597,1.0001978111308585
11128341.0,1603665293.0,1.0002221212935054,0.19402951742647287,83.70181974972684,1.0002221212935052
11129841.0,1603685783.0,1.0002221212935054,0.19402951742647287,0.0,1.0002221212935052
11131341.0,1603706041.0,1.0002221212935054,0.19402951742647287,0.0,1.0002221212935052
11131341.0,1603706041.0,1.0002221212935054,0.19402951742647287,1.1368683772161605e-13,1.0002221212935052
11132841.0,1603726058.0,1.0002221212935054,0.19402951742647287,0.0,1.0002221212935052
11133341.0,1603732696.0,1.0002221212935054,0.19402951742647287,0.0,1.0002221212935052
11133841.0,1603739310.0,1.0002221212935054,0.19402951742647287,0.0,1.0002221212935052
11134341.0,1603745927.0,1.0002221212935054,0.19402951742647287,0.0,1.0002221212935052
11134841.0,1603752518.0,1.0002221212935054,0.19402951742647287,0.0,1.0002221212935052
11135341.0,1603758933.0,1.0002221376515548,0.19403374213123006,0.056521713304505276,1.0002221376515543
11135841.0,1603765584.0,1.0002311163322664,0.1942639152407648,31.05464655828098,1.0002311163322661
11136341.0,1603772477.0,1.000231776911939,0.1944179313969485,2.2814104140192057,1.000231776911939
11136841.0,1603778621.0,1.000231776911939,0.1944179313969485,0.0,1.000231776911939
11137341.0,1603785187.0,1.000231776911939,0.1944179313969485,0.0,1.000231776911939
11137841.0,1603791962.0,1.000232485435359,0.19423462647422526,2.45422098887866,1.0002324854353588
11138341.0,1603798216.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11138841.0,1603804545.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11139341.0,1603811202.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11139841.0,1603817660.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11140341.0,1603824946.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11140841.0,1603831050.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11141341.0,1603837877.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11141841.0,1603844862.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11142341.0,1603851227.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11142841.0,1603857715.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11143341.0,1603864653.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11143841.0,1603870920.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11144341.0,1603877453.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11144841.0,1603884521.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11145341.0,1603891031.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11145841.0,1603897378.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11146341.0,1603903721.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11146841.0,1603910262.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11147341.0,1603916790.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11147841.0,1603923621.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11148341.0,1603930446.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11148841.0,1603937107.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11149341.0,1603944114.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11149841.0,1603950407.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11150341.0,1603956990.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11150841.0,1603963925.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11151341.0,1603970243.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11151841.0,1603976541.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11152341.0,1603983236.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11152841.0,1603990159.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11153341.0,1603996359.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11153841.0,1604003247.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11154341.0,1604009650.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11154841.0,1604016602.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11155341.0,1604023374.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11155841.0,1604029776.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11156341.0,1604036695.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11156841.0,1604043343.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11157341.0,1604050029.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11157841.0,1604056717.0,1.000232485435359,0.19423462647422526,0.0,1.0002324854353588
11158341.0,1604063650.0,1.0005377503094592,0.15183699573170684,1136.9088955014704,1.000537750309459
11158841.0,1604070333.0,1.000560473909222,0.14856959535053108,89.46441107566534,1.0005604739092218
