block,timestamp,ROI,Token Price,Trade Volume,sINV
10993341.0,1601868598.0,1.0731804963311913,0.0005675228307009791,458276.2666172981,1.0747729037786704
10994841.0,1601889092.0,1.073250730835453,0.0005609085298253989,537816.4823709129,1.0748432424983445
10996341.0,1601909130.0,1.0733695557862777,0.0005461617609971464,895387.6991434693,1.074962243764092
10997841.0,1601929069.0,1.0733881764156117,0.0005462081375332403,141291.54738086462,1.0749808920231014
10999341.0,1601948983.0,1.073402860694028,0.0005444527656831614,111836.97834903002,1.0749955980903545
11000841.0,1601968973.0,1.0734519764679389,0.0005281959052881435,376908.3654171825,1.0750447867432675
11002341.0,1601988930.0,1.073580369649919,0.0005151576129314644,1006512.529184878,1.0751733704377109
11003841.0,1602009805.0,1.07373444812431,0.0005157479016124546,1199419.2864693406,1.075327677536933
11005341.0,1602029080.0,1.073819102501689,0.0005098099763255373,662637.9000282885,1.0754124575262305
11006841.0,1602050326.0,1.07400419269641,0.00048455177986414776,1494385.6616591215,1.0755978223616156
11008341.0,1602070546.0,1.0742275132580217,0.00046985931409060654,1855494.3712425828,1.075821474290902
11009841.0,1602090501.0,1.0743218906890195,0.0004774204252595098,769298.3714725375,1.075915991761087
11011341.0,1602110647.0,1.074443529575352,0.000489807986789137,992657.1153480408,1.076037811137718
11012841.0,1602131650.0,1.0745315598309584,0.0005009758282267226,716123.8685694338,1.076125972014441
11014341.0,1602152134.0,1.0747169120304758,0.0005194727228085955,1462289.376259625,1.076311599243391
11015841.0,1602172439.0,1.0748792268784888,0.0005313604700763462,1278657.7931146026,1.0764741549375372
11017341.0,1602193423.0,1.0751371094433215,0.0005255938331753041,2036509.5256559253,1.0767324201538608
11018841.0,1602214015.0,1.0751827222773327,0.000526971876946976,359717.5841691494,1.0767781006691397
11020341.0,1602234199.0,1.0752749492681424,0.0005262051307476746,735248.2781408429,1.0768704645082685
11021841.0,1602254037.0,1.075521613269107,0.0005274564233687968,1948955.649122596,1.0771174945143864
11023341.0,1602275050.0,1.0757717029434597,0.00052879647479158,2015497.1019709704,1.0773679552769773
11024841.0,1602294775.0,1.0759731155485492,0.0005389424210379589,1688808.310941994,1.0775696667422618
11026341.0,1602314486.0,1.0760388342790184,0.0005385931408804359,550297.7126012443,1.0776354829875443
11027841.0,1602334942.0,1.0760936853341465,0.0005391854509111933,458646.7946692109,1.077690415431804
11029341.0,1602355153.0,1.076186220484725,0.0005548386857879892,770468.6867778897,1.0777830878879555
11030841.0,1602374263.0,1.0762495573372957,0.0005638434078786027,521878.16624820227,1.0778465187210602
11032341.0,1602394814.0,1.0763683796062682,0.0005243005440315064,987196.3606925013,1.0779655173009763
11033841.0,1602414385.0,1.0764082043713683,0.0005290823235550659,331820.0801998377,1.078005401158888
11035341.0,1602434185.0,1.0764639982252229,0.0005228719005457516,466224.33473795647,1.0780612778008187
11036841.0,1602453544.0,1.0765272637647294,0.0005178845999291079,530273.4731608629,1.0781246372150426
11038341.0,1602473681.0,1.0765983635461631,0.000520074521003921,595012.3411847353,1.0781958424958047
11039841.0,1602493287.0,1.0767772713759658,0.0005226261073438634,1438894.1923018694,1.0783750157927503
11041341.0,1602513259.0,1.0768814757681662,0.0005167242650716983,828063.4131267667,1.0784793748055863
11042841.0,1602533496.0,1.0768991191306765,0.0005179976676379771,141140.84021300075,1.0784970443476831
11044341.0,1602553322.0,1.0769487759568477,0.000508459466942645,401413.9565627575,1.0785467748556816
11045841.0,1602572531.0,1.0769545416755395,0.0005072912117414034,46892.01451647281,1.0785525491296664
11047341.0,1602592789.0,1.077008508410635,0.0005050362668338303,440877.4097545743,1.0786065959417206
11048841.0,1602612674.0,1.0770440517623088,0.0005061364280866288,288929.55375379324,1.0786421920333562
11050341.0,1602632083.0,1.0771053848392698,0.0005012370736269927,502207.38912129396,1.0787036161176071
11051841.0,1602652549.0,1.0771445445265924,0.0004996481558938874,320820.48494696623,1.0787428339108849
11053341.0,1602672663.0,1.0772082547634731,0.00048017468674276014,527138.9059438109,1.0788066386823345
11054841.0,1602692248.0,1.0772713219625392,0.0004826605436345159,525999.3515255451,1.0788697994618164
11056341.0,1602712345.0,1.0773109902961564,0.00048249643078262724,331469.6806430221,1.0789095266561288
11057841.0,1602730939.0,1.0773557862152632,0.0004785454253903658,375928.54279732704,1.0789543890443485
11059341.0,1602751274.0,1.0773947924757432,0.0004889587629392591,323842.5051018,1.0789934531831256
11060841.0,1602770926.0,1.0774251920450466,0.0004879126746418828,251624.1705443859,1.0790238978599394
11062341.0,1602790567.0,1.0774579868714291,0.0004849085412261795,272397.20707577467,1.0790567413479644
11063841.0,1602810416.0,1.0775576356723482,0.00048228958100001183,827877.7768465877,1.0791565380098382
11065341.0,1602830359.0,1.077632196740885,0.00047238342542442696,623375.9985156059,1.079231209713633
11066841.0,1602849959.0,1.0776648957060082,0.0004710816044903448,275523.50221651787,1.0792639571981577
11068341.0,1602869762.0,1.077696717307093,0.0004708154302673205,267648.580704093,1.0792958260167933
11069841.0,1602889787.0,1.07771437733262,0.00046705615050751697,149421.1687219143,1.0793135122466322
11071341.0,1602909553.0,1.07776629063876,0.0004660675680005797,439899.9638534188,1.0793655025828106
11072841.0,1602930035.0,1.077788647846768,0.0004641204104744044,189763.7588649988,1.079387892964907
11074341.0,1602949733.0,1.0778522849100778,0.00047323896289530967,533544.4310186504,1.0794516244542094
11075841.0,1602970182.0,1.0778877302575005,0.0004657534321477748,300512.1161160469,1.0794871223961728
11077341.0,1602989821.0,1.0779185071254038,0.00047355916387215946,260128.7906537056,1.07951794493143
11078841.0,1603009781.0,1.0779371997904623,0.00046314630955985735,158358.73693412542,1.0795366653330525
11080341.0,1603029951.0,1.0779557097151906,0.00046751920193301855,156909.34333401918,1.0795552027231898
11081841.0,1603049454.0,1.0780057149938589,0.0004700107278071657,421521.8413528204,1.0796052822007265
11083341.0,1603069902.0,1.0780361965104108,0.0004635036178266541,258484.0554212332,1.0796358089463842
11084841.0,1603089199.0,1.0780615810373175,0.0004700469055676551,214987.73898017406,1.0796612311393776
11086341.0,1603109578.0,1.078115577145083,0.0004534690617104028,462309.2640208007,1.079715307367686
11087841.0,1603128916.0,1.0781422345420613,0.0004475548701285778,229918.25503838065,1.079742004319462
11089341.0,1603148409.0,1.0782237751453656,0.0004555699689213309,700230.1974473001,1.0798236659144025
11090841.0,1603168111.0,1.0782721099600043,0.00045284909236331184,414134.3452230096,1.0798720724492399
11092341.0,1603188146.0,1.0783380911509757,0.000448194580969354,571414.1297309399,1.079938151544469
11093841.0,1603207918.0,1.0784291728433677,0.00043117491000642643,800049.5436683893,1.080029368385763
11095341.0,1603227477.0,1.0784720963714152,0.00042714521325985447,380339.8365372419,1.0800723556046299
11096841.0,1603248353.0,1.078508271097319,0.0004294585171698737,320243.9362860322,1.0801085840073417
11098341.0,1603267779.0,1.0785472499974145,0.0004354228168489967,342970.3287230134,1.0801476207451364
11099841.0,1603287522.0,1.0785813018295674,0.00043116981500831585,299699.8625095486,1.080181723104103
11101341.0,1603307935.0,1.0786270940859883,0.0004326553116308163,397441.0182251334,1.0802275833080226
11102841.0,1603327488.0,1.078662965546374,0.00042335526522256254,311963.76940846443,1.080263507995224
11104341.0,1603347602.0,1.0787001116512305,0.0004282075739727829,321513.41643840075,1.08030070921824
11105841.0,1603367981.0,1.0787410809437783,0.0004184357463772174,356734.8163605333,1.080341739301873
11107341.0,1603387092.0,1.0787579341493942,0.0004172681621857447,148234.78738838434,1.0803586175146245
11108841.0,1603406807.0,1.078773736307845,0.0004127156727966541,139392.50075775385,1.0803744431206448
11110341.0,1603426905.0,1.0787977387614158,0.000410107335002504,212725.4964739681,1.0803984811895535
11111841.0,1603447224.0,1.0788296641668793,0.0004108627973747717,283440.8478142619,1.080430453966595
11113341.0,1603466878.0,1.0788637375730814,0.0004045285819351121,303913.47629189485,1.0804645779316229
11114841.0,1603486556.0,1.0789172181149207,0.0003997826147617324,479796.1015636921,1.080518137828998
11116341.0,1603506824.0,1.0789289335864023,0.0004034366324835501,104701.14708930254,1.0805298706841386
11117841.0,1603526345.0,1.078944806836608,0.0004026139580465989,141894.6011250615,1.0805457674874015
11119341.0,1603546360.0,1.0789850495235072,0.00039926375481061263,362000.3394297957,1.0805860698872332
11120841.0,1603566097.0,1.079046403980697,0.0004024167271778594,551487.5216360688,1.0806475153834374
11122341.0,1603585414.0,1.0790649582613332,0.00040333159080844486,165830.01509684324,1.0806660971952995
11123841.0,1603605834.0,1.079126746546389,0.0004114174994358639,551079.9697822332,1.0807279771630924
11125341.0,1603625505.0,1.0791582758407483,0.0004079317686966404,281105.25905555487,1.0807595532412717
11126841.0,1603645770.0,1.0791947055369064,0.000411362239462858,324775.24766540533,1.0807960369925675
11128341.0,1603665293.0,1.0792070661908637,0.00040949614867219535,110071.74777787924,1.080808415987519
11129841.0,1603685783.0,1.0792501842653972,0.0004039414430800822,386325.21638107294,1.0808515980415443
11131341.0,1603706041.0,1.0792617578510046,0.00040157838873035296,104267.93780082463,1.080863188800278
11131341.0,1603706041.0,1.0792617578510046,0.00040157838873035296,0.0,1.080863188800278
11132841.0,1603726058.0,1.0792967195454497,0.000394637598335396,315588.9146946669,1.0808982023716092
