block,timestamp,reserve0,reserve1,total supply,trade volume,price,sINV
11707000,1611341066,2035080.65261285,1016.0849902806772,0.3365140952099782,215734195.54553,2002.8645950676746,135130.2471117324
11708000,1611354273,2027778.82987598,1019.8211759637488,0.3365140952099782,215785554.21296063,1988.3670565672405,135135.37320105126
11709000,1611367486,2044524.54699628,1022.9614832401885,0.33841097011705995,215823933.14591882,1998.632969562385,135139.20900452582
11710000,1611380556,2087570.33027638,1002.0936706400328,0.33841097011705995,215977539.56268945,2083.2087772224504,135154.42976066933
11711000,1611394052,2067452.81987557,1013.0276236028959,0.3385828583598419,216083402.05937147,2040.8651962742588,135164.76097809905
11712000,1611407104,2040258.16305994,1026.7836688746322,0.3385828583598419,216252682.856724,1987.0379953511426,135181.4409074495
11713000,1611420746,2054933.86438721,1021.9123420909012,0.3389814041546249,216292805.4328417,2010.8709717534848,135185.42553503296
11714000,1611433732,2084334.76384142,1007.879640121976,0.3390057882712245,216456810.80982465,2068.0393579427487,135201.32836523704
11715000,1611446663,2020683.78659518,1037.0205222876994,0.3384935432715802,216809317.72674853,1948.5475389990247,135236.04614336483
11716000,1611459890,1967377.30071309,1063.868941606483,0.3382251658953148,217080063.54206783,1849.2666002094907,135263.92172922054
11717000,1611473553,2039924.80157309,1027.1291288027317,0.33838649695973777,217156041.4960958,1986.045127501076,135271.58458270688
11718000,1611487072,2025827.86376559,1034.3709141687314,0.33838649695973777,217217471.3673157,1958.5120153863168,135277.75756656672
11719000,1611499869,2039016.21729247,1033.762528950732,0.3393557691146244,217338487.59540305,1972.4222538439933,135289.9375659841
11720000,1611513320,2046240.13853416,1030.3110244674235,0.3393557691146244,217468706.22120577,1986.04119527099,135302.94092482715
11721000,1611526788,2096623.95871569,1005.9884925004802,0.3393557691146244,217770378.0039249,2084.143083490281,135332.32464558908
11722000,1611539951,2108564.52787096,1002.8728231217357,0.33973653152203204,218001623.50231823,2102.5243473119904,135354.94624272856
11723000,1611553245,2091295.92033214,1011.1938027464216,0.33973653152203204,218029177.9324536,2068.145507470616,135357.6158273402
11724000,1611566567,2124062.1932713003,995.7123998592656,0.33973653152203204,218112629.2109144,2133.2085385011937,135365.60342937626
11725000,1611579635,2120025.85771651,1000.8611652144226,0.34027859583881936,218159786.8534364,2118.2017360642826,135370.13629043545
11726000,1611592721,2104949.735376,1008.0928648902997,0.34027859583881936,218204042.8690332,2088.0514173712163,135374.38705871245
11727000,1611605798,2098334.38800882,1012.2094703697474,0.3404147397066741,218293479.002958,2073.023864558711,135383.01781773972
11728000,1611619442,2058465.51982573,1028.8526111632398,0.339906686330038,218371999.4744558,2000.738976108921,135390.64984000887
11729000,1611632863,2048623.43534524,1033.8569621119118,0.339906686330038,218412607.78475395,1981.5346904086364,135394.67649442988
11730000,1611646440,2078338.81965949,1019.1509234159387,0.339906686330038,218463823.12335402,2039.2846357764347,135399.70502415532
11731000,1611660265,2084493.56964433,1016.201623606158,0.339906686330038,218504830.0425293,2051.2598299608717,135403.69453677535
11732000,1611673324,2038360.60902291,1038.9884234056676,0.3397812841172995,218874201.06831047,1961.870376131268,135439.83312666402
11733000,1611685824,2076861.12674033,1019.8381264137483,0.3397812841172995,218948336.9557441,2036.4615451705,135447.1581539608
11734000,1611698848,2060958.47673384,1028.059112874716,0.3397812841172995,219182747.00183743,2004.708144623001,135470.33700116337
11735000,1611712634,2070368.00240375,1025.0535581521615,0.3400450223812151,219234649.28704932,2019.7656853520425,135475.4587404509
11736000,1611726163,2094574.64662448,1013.2254326044213,0.340009207160304,219391459.20943168,2067.234575074305,135490.94905636614
11737000,1611739725,2067160.19213326,1026.7112462717764,0.340009207160304,219424244.8431232,2013.3802952286649,135494.15117663002
11738000,1611752604,2055986.40460951,1032.4456402002593,0.340009207160304,219526822.74658892,1991.3749688658854,135504.2881571485
11739000,1611765926,2048445.93414202,1036.4158226359073,0.340009207160304,219640142.62048715,1976.4711126584555,135515.38170277586
11740000,1611779234,2025088.9916856003,1048.7203970327907,0.340009207160304,219866720.19722423,1931.0094448580471,135538.05100821293
11741000,1611792515,2001724.49513405,1061.1159637477067,0.340009207160304,219963847.1988616,1886.4333056155813,135547.93272372946
11742000,1611805686,1981524.07509281,1082.0811677258096,0.3415875008436268,220069300.25386965,1831.2157481285285,135558.77173383042
11743000,1611819461,2029304.54413283,1046.6092615255645,0.3399138421105785,220283582.03693408,1938.9323396344346,135580.44350941858
11744000,1611832892,2030500.06517751,1046.037233536824,0.3399138421105785,220312220.45427465,1941.1355543359152,135583.30781462474
11745000,1611846506,2035495.76481702,1043.547959585988,0.3399138421105785,220362938.28515285,1950.5531548589029,135588.37558779356
11746000,1611859497,2029639.52921039,1046.70587008772,0.3399138421105785,220458392.86954588,1939.0734180561105,135597.89127162404
11747000,1611872171,2021820.62731374,1045.9448667267068,0.3391080140572768,220566075.14456147,1933.0087958087554,135608.73178977653
11748000,1611885719,2062396.86250438,1079.7667984505238,0.34796047136721425,220670549.87311718,1910.0391542543641,135619.2048770185
11749000,1611899290,2028266.63380814,1098.142299429346,0.34796047136721425,220797957.36962023,1846.9980027744464,135631.9241399822
11750000,1611912659,1985505.87447599,1121.9392623604256,0.34796047136721425,220885490.11437288,1769.708879158684,135640.80260976922
11751000,1611925938,2061156.72531275,1080.464513351111,0.3478795275117815,221015970.0193444,1907.65795622475,135653.77693216712
11752000,1611939501,2090183.50441241,1054.6121731521166,0.3460578011149438,221199706.0527662,1981.9451715269765,135671.91468918
11753000,1611952682,2081340.87388338,1059.483773242356,0.3460578011149438,221454548.70648888,1964.485843434692,135696.95971667132
11754000,1611965886,2033368.63171848,1081.0387201217684,0.3454816874618149,221560270.0991865,1880.9396868684241,135707.4382400962
11755000,1611978951,2021219.34504755,1086.51308817912,0.34529711931202994,221645794.162312,1860.280715472004,135716.06185699525
11756000,1611992322,2025949.10807434,1084.0761626429803,0.34529711931202994,221707772.3145804,1868.8254367064685,135722.2991783118
11757000,1612006184,1998310.97065619,1111.393256270184,0.3471940691019915,221837463.72874108,1798.0233003774795,135735.396891969
11758000,1612019067,1987691.01311054,1100.307823966073,0.3445222418513729,221902000.51345485,1806.486303029168,135742.00917239196
11759000,1612032780,1979838.81808097,1107.45675993909,0.3449338893840161,221987662.8962105,1787.7346454500494,135750.81365685115
11760000,1612046708,1933662.9400543,1129.4868351421953,0.3441987437295098,222222907.7725109,1711.9836016600086,135775.58812354653
11761000,1612059688,1923777.71468967,1135.4376302709911,0.3441987437295098,222306269.7891252,1694.3050533128164,135784.37747684724
11762000,1612072869,1874511.72054566,1165.7355827598894,0.3441987437295098,222553217.90587708,1608.0076376391773,135810.96207497493
11763000,1612085911,1876681.60405425,1179.4978655623866,0.3463623182063532,222780310.146794,1591.085205702721,135835.4858287224
11764000,1612098676,1888086.65893505,1177.4394760111038,0.34708783123793435,222860355.94399065,1603.5530465917925,135844.12795277132
11765000,1612112314,1914907.37684053,1172.1481315713193,0.3487194440898473,223002966.86752304,1633.6735308987838,135859.17474969293
11766000,1612125243,1882095.61101598,1192.7748932982747,0.3487194440898473,223104614.5646236,1577.9135037052865,135870.10838085238
11767000,1612138408,1874717.86201798,1193.9130533715982,0.3481539755018289,223273791.8810337,1570.2298058671831,135888.57681612426
11768000,1612150933,1888461.8632583,1185.4734326424416,0.3481539755018289,223406484.3387321,1593.0022649675784,135902.88103605493
11769000,1612164715,1861054.30609672,1203.1111555543366,0.3481539755018289,223499916.76507327,1546.8681322626705,135913.01330932268
11770000,1612178425,1858771.3115723,1204.806846743616,0.3481539755018289,223611428.2006384,1542.796105945311,135925.31096752148
11771000,1612191587,1848814.91297629,1211.4106777148368,0.3481539755018289,223670660.8709062,1526.1669283482215,135931.79686162484
11772000,1612204902,1828791.3556533,1224.8621129092687,0.3481539755018289,223764824.2026576,1493.0589626203634,135942.20881366724
11773000,1612218140,1811273.73478149,1237.3725888702004,0.3481539755018289,224088856.02637783,1463.806254537526,135978.71462539726
11774000,1612231539,1788074.91157218,1213.6973699224338,0.342498847429075,224416569.97657165,1473.2460956774207,136015.67023007062
11775000,1612244439,1728919.47301412,1255.7809206068305,0.342498847429075,224674928.32800257,1376.7683874179706,136045.82192128614
11776000,1612257671,1798494.65747793,1274.919243101232,0.3518267635623669,225157387.88225067,1410.6733953619714,136102.7940346107
11777000,1612271456,1861419.61521112,1231.5683685438698,0.35172520279070746,225387968.9227788,1511.4220718513152,136128.14213505853
11778000,1612284853,1901112.48227819,1204.6882138498438,0.3514978204207773,225595484.89746165,1578.0950294207416,136150.299490504
11779000,1612298450,1854148.9760223,1235.8905820095047,0.3514978204207773,225948027.39099872,1500.2533420131203,136188.26521616007
11780000,1612311576,1912824.93338779,1198.5049874859585,0.3514978204207773,226221792.58060896,1596.0091558736215,136218.12513990054
11781000,1612324900,1911031.23669688,1188.4056896800387,0.3498325159911401,226284156.4548924,1608.0630152581964,136224.7691474707
11782000,1612338090,1914417.0020923,1194.8245271634669,0.3510693884004015,226346575.1189133,1602.257870146973,136231.4481444043
11783000,1612351590,1926927.67960757,1149.4868038034786,0.3454375839691435,226457639.0575795,1676.3373648411255,136243.28770059033
11784000,1612364550,1912419.94709711,1154.6344085283224,0.3448736070089473,226571760.44032064,1656.2991133571436,136255.46207284374
11785000,1612378161,1912580.34818541,1154.7073119377935,0.3448736070089473,226666012.8631512,1656.3334521332315,136265.47774000993
11786000,1612391605,1927513.24332019,1128.334993909426,0.3422065685798574,226794792.53014344,1708.2810102714193,136279.13633324867
11787000,1612404799,1937699.51177914,1122.5617757655875,0.3421921766624445,226940866.4309381,1726.1406486584024,136294.47893247716
11788000,1612418476,1942335.57519403,1119.969670639162,0.3421921766624445,226991303.97969767,1734.2751559384162,136299.7900829647
11789000,1612431355,2013855.21139864,1122.9189542531462,0.3488686383874696,227086326.71045223,1793.4110059955804,136309.58565444552
11790000,1612444968,1993557.88109905,1134.4733614327693,0.3488686383874696,227157878.5508892,1757.254025410795,136316.8826388049
11791000,1612457705,2010133.50456275,1125.2353353886074,0.3488686383874696,227227391.57930127,1786.4116432750825,136323.96271204425
11792000,1612470909,1962464.29123408,1152.7902111595847,0.3488686383874696,227355202.74879512,1702.360301324947,136337.1123668976
11793000,1612484334,2004844.32697581,1128.6252053968785,0.3488686383874696,227474608.96839,1776.3596961941064,136349.41228158725
11794000,1612497710,1975979.96153824,1144.5691057025422,0.3487642144304556,227556746.21447164,1726.396380693304,136357.91772932027
11795000,1612510985,1956749.14506569,1155.933158641325,0.3487642144304556,227622070.1139855,1692.787450933268,136364.71851066223
11796000,1612525058,1946297.08866754,1111.6789283433573,0.3410774329313341,227740523.08489767,1750.7726727967624,136377.04240871072
11797000,1612538016,1971030.17958117,1093.8269408938127,0.3404579884456083,227789241.76995376,1801.957975153325,136382.11341198857
11798000,1612550762,1921999.10693222,1113.0630272946091,0.3391105769377421,227901718.43277577,1726.7657444374884,136393.95838489506
11799000,1612564738,1902586.1009474,1126.5754841115915,0.3391642139883645,228914174.74326247,1688.8225669563226,136503.02802526724
11800000,1612578268,1888240.01892213,1135.5226801228573,0.3391642139883645,229130847.71254128,1662.8818181930399,136526.3509867169
11801000,1612590945,1894805.42269478,1131.7849291046978,0.3391642139883645,229240750.7249076,1674.1744601544324,136538.22105978653
11802000,1612604452,1888912.09371575,1135.7239825102934,0.3391642139883645,229465207.60848588,1663.1788381721788,136562.7486311178
11803000,1612617616,1902351.18766232,1127.8281037195402,0.3391642139883645,229536371.93784505,1686.7385919790686,136570.4626155429
11804000,1612630794,1860635.96185127,1153.4176701026795,0.3391642139883645,229701743.24238023,1613.1502144280755,136588.45196556745
