block,timestamp,reserve0,reserve1,total supply,trade volume,price,sINV
11726000,1611592721,2118142.438715916,582.2234206993991,33974.16792731277,46777749.14190538,3638.023417490636,1.0336501870292731
11727000,1611605798,2015578.7853957887,691.1911839674257,35726.27836780575,61424457.89308848,2916.0944643801745,1.0447471776769692
11728000,1611619442,2246676.030235984,661.9527688784409,36792.945973946495,66123497.76674149,3394.012588001663,1.0481396851116622
11729000,1611632863,2248801.180509819,673.9549701755906,37043.41989656815,70305977.39675601,3336.723193723048,1.050944776629468
11730000,1611646440,2102140.6148386723,734.9152660254018,37315.41955990451,73640763.24294634,2860.385015823053,1.0533220773859937
11731000,1611660265,2156403.532059824,786.4469138624754,39007.951005461095,76866409.55503257,2741.956887425601,1.0557147395122335
11732000,1611673324,2220398.789961596,760.3607957148874,38847.43872635192,79553948.75143844,2920.191049400422,1.057701106999625
11733000,1611685824,2166592.003622647,789.9008529268367,39054.15047613712,81722995.87665577,2742.865760423889,1.0592724182085014
11734000,1611698848,2300243.9563892884,723.0069109944915,38442.074829041536,83957723.3889165,3181.496499425319,1.0608435830364331
11735000,1611712634,2187100.223341153,763.3756263065727,38477.528144531716,85478874.85721868,2865.0380598643987,1.061931057834824
11736000,1611726163,2314241.92083522,715.9217654565928,38306.469438749344,86400440.3427821,3232.5346602072746,1.0625883120823818
11737000,1611739725,2251499.130076365,716.1109280275732,37762.75132909061,87441293.42987345,3144.0647558302217,1.0633161585536477
11738000,1611752604,2271034.265529865,722.9657899461862,38053.35742276858,89571862.31055668,3141.274866821718,1.0648237688654536
11739000,1611765926,2253682.166722009,722.970473397869,37866.73703738881,91225966.18314631,3117.2534005849384,1.0659792003867543
11740000,1611779234,2283130.072082659,712.5369137007608,37821.73950145317,91847816.08557,3204.2270767763903,1.0664181113947635
11741000,1611792515,2199299.5366141708,761.5385097051187,38342.843424775165,93145109.64351615,2887.9689058216886,1.0673425181924103
11742000,1611805686,2285375.5997229517,735.5381738656862,38399.06201654022,93687763.16420904,3107.079524794693,1.0677283787828782
11743000,1611819461,2312384.888020426,729.0274165342371,38438.99089034873,94281553.7314772,3171.8764419223066,1.0681445129748492
11744000,1611832892,2222983.204288584,760.9598306852865,38492.491897399916,94773813.56200708,2921.2885025569153,1.0684960712860505
11745000,1611846506,2324347.375800061,728.838142649632,38507.30217365413,95297508.53526776,3189.113247215745,1.0688652810663484
11746000,1611859497,1939468.9772295454,878.2485647734047,38463.65493066386,100578097.30493292,2208.337200903874,1.072999681801469
11747000,1611872171,1842563.5019925712,927.0919863177304,38361.62413267953,105672176.02670336,1987.4656767457943,1.0773967468788133
11748000,1611885719,1867627.501759808,945.8445331531897,38940.96155429611,107841418.3651273,1974.5607616228888,1.0793153113644252
11749000,1611899290,2018574.7921996785,875.7701930097212,38940.96155429611,108318951.3001475,2304.913787100393,1.0797192180092317
11750000,1611912659,1879837.9785515724,941.5088948490325,38940.96155429611,109069813.55649008,1996.6226435417768,1.080353174037992
11751000,1611925938,1826819.449339137,988.1927748690456,39311.26722252345,109608712.62346078,1848.6468387519085,1.0808156055008111
11752000,1611939501,1845831.2637417358,986.8197526225392,39453.77390672594,110665242.88288143,1870.484715001212,1.08174865594292
11753000,1611952682,1950046.031365005,946.6799267417616,39672.112950103605,112147692.13957636,2059.878926636357,1.0830255044277628
11754000,1611965886,1912111.0689176226,969.367203863963,39738.85059197703,112578031.97353937,1972.535341917716,1.0833914841582395
11755000,1611978951,1958594.2710242,942.7215022650084,39651.263902433886,112940545.53102319,2077.5958396179867,1.0836946046183955
11756000,1611992322,1954281.9433691408,939.5839152364372,39521.3526976649,113611759.20415126,2079.944017429635,1.0842504115074805
11757000,1612006184,1905003.925992976,961.2014407329754,39439.857414446975,114485989.7105386,1981.8987417874591,1.0849751913682515
