block,timestamp,reserve0,reserve1,total supply,trade volume,price,sINV
11509000,1608716012,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11510000,1608728710,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11511000,1608742373,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11512000,1608755539,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11513000,1608768583,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11514000,1608782222,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11515000,1608795613,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11516000,1608808964,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11517000,1608822260,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11518000,1608835449,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11519000,1608848561,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11520000,1608861888,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11521000,1608875500,1000.0,1.626,40.32369030731191,0.0,615.0061500615006,1.0000000000000002
11522000,1608888908,1020.7967491577684,1.5942315670452207,40.32369030731191,334.01380385615374,640.3064462270888,1.000426231747645
11523000,1608902154,1020.7967491577684,1.5942315670452207,40.32369030731191,334.01380385615374,640.3064462270888,1.000426231747645
11524000,1608915452,17426.72739636134,27.69354862677525,694.0840745270085,1942.0171249317762,629.2702907532936,1.0008872195469494
11525000,1608928354,142144.7192997508,229.81967328108624,5710.1523999140345,6631.106604535875,618.505445031668,1.0009474261283926
11526000,1608942603,279731.90592337976,446.93772391961005,11170.539453823225,10732.199053687153,625.8856457005954,1.0009683875303614
11527000,1608955581,411499.11744581093,649.7677363613477,16335.632481957016,15860.461679224758,633.3018622164531,1.0009850044438235
11528000,1608968406,431682.8116870323,675.4522208651716,17057.09992740547,53182.837595569945,639.1019206867057,1.0010931773842822
11529000,1608981312,425925.2317598354,684.6155989890129,17057.09992740547,60010.68462047531,622.1377841650245,1.001117113911668
11530000,1608994571,367490.0360977521,585.7663440356508,14655.44835935933,61547.51701469487,627.366252499112,1.001119411282271
11531000,1609007854,373270.24164024775,576.7224858258319,14655.44835935933,67327.72255719067,647.2267872575615,1.001142773040567
11532000,1609021241,408314.24650464725,632.2720780768287,16049.075665171938,70918.04774764666,645.7888315210907,1.0011502119119278
11533000,1609034138,406006.5183131571,635.8951074499893,16049.075665171938,77147.87063220769,638.4803304137516,1.0011732106084614
11534000,1609047959,422635.40237845475,654.290348247387,16609.488755617054,80286.1827417228,645.9447300583694,1.0011794541592185
11535000,1609061252,523127.03807009006,808.0489033232468,20535.7493149681,80873.44520632582,647.3952701607983,1.001179277814292
11536000,1609074574,545820.2296561418,850.0094334434201,21513.897502968146,85829.6969026764,642.1343201392525,1.001192508889854
11537000,1609087712,567486.0622549144,817.65230640335,21513.897502968146,107495.52950144897,694.0432477358804,1.0012507112478102
11538000,1609100774,569700.3276513022,814.4938499071492,21513.897502968146,112037.40041912594,699.4531974873073,1.0012627147011146
11539000,1609113885,614424.1376609646,898.5663560154843,23466.11506027457,139448.07093419286,683.7827095880901,1.0013087594770844
11540000,1609127071,625347.6849653878,882.9168063906105,23466.11506027457,150371.6182386161,708.2747552646863,1.0013351678739917
11541000,1609140168,628501.666244964,878.5245555606892,23466.11506027457,159502.00253117247,715.4059181007681,1.0013570812960888
11542000,1609152784,631255.9162750895,858.2037699052196,23243.290056159643,174276.0675389868,735.5548162469687,1.0013832848283122
11543000,1609165810,606272.2137269973,830.751978522995,22410.930843106176,187795.51566421828,729.787264310699,1.0014047080966904
11544000,1609179535,611479.3053514352,823.7522510056233,22410.930843106176,206206.85431291282,742.3097231054013,1.0014500521993157
11545000,1609192203,605152.6698856455,832.4261792419708,22410.930843106176,221338.9051494768,726.9745774174394,1.0014873002691935
11546000,1609205885,602958.4411390753,835.5189980726295,22410.930843106176,236712.5902870829,721.657368090943,1.0015253790794092
11547000,1609219479,598292.3956680443,842.1184633157745,22410.930843106176,256560.67757247304,710.4610832451241,1.0015749192596224
11548000,1609232681,571545.277500476,792.3404325972293,21240.151780931432,418061.09790039685,721.3380183401667,1.0018982397548044
11549000,1609245928,456988.31724427023,617.4865562545217,16766.129408410718,428568.34794209327,740.0781646425095,1.0019210204046831
11550000,1609259210,447884.25990378007,630.1567411939187,16766.129408410718,457025.96811237064,710.7505650978227,1.00201536123428
11551000,1609273006,459482.6959778514,629.4035148426,16971.71001900942,463093.5998010532,730.0288052772597,1.002013469355478
11552000,1609286769,475923.1581709968,651.8894147861593,17578.238042847417,468577.43155967287,730.0673202787241,1.00202842639965
11553000,1609300140,478243.7339555915,648.778441658219,17578.238042847417,481418.54820187937,737.1449222838603,1.0020687254512048
11554000,1609312804,362027.2238196177,494.3251960314035,13349.684257374067,489591.52752526366,732.3665205133889,1.0020883071028548
11555000,1609326297,362542.95362915646,493.6395392576639,13349.684257374067,493885.6068853734,734.4285147303018,1.0021061084490257
11556000,1609339826,601375.6243388875,832.2588451322226,22324.202434291452,505456.2953819914,722.582436769832,1.0021348564694146
11557000,1609352451,604499.1735769953,828.0038892669029,22324.202434291452,516490.8828819514,730.0680364100776,1.0021623714185115
11558000,1609365524,615699.6975573532,821.2097263030071,22436.74101832545,533120.5949099307,749.7472056610474,1.0021938592023454
